Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
2023-04-14,Europe,Smartphones,Model C,23,233.44372211869177,5369.205608729911
2023-04-14,Europe,Smartphones,Model D,29,298.9626058607545,8669.91556996188
2023-04-14,Europe,Laptops,Laptop A,72,1027.4022871700583,73972.9646762442
2023-04-14,Europe,Laptops,Laptop B,100,551.7454796691011,55174.54796691011
2023-04-14,Europe,Laptops,Laptop C,172,605.3338942449643,104117.42981013386
2023-04-14,Europe,Tablets,Tablet A,27,764.5181287368184,20641.989475894097
2023-04-14,Europe,Tablets,Tablet B,48,297.00340133222693,14256.163263946892
2023-04-14,Europe,Tablets,Tablet C,12,689.8723133603348,8278.467760324018
2023-04-14,Europe,Tablets,Tablet D,81,541.8227792212459,43887.64511692092
2023-04-14,Europe,Wearables,Smartwatch A,232,165.99630052963954,38511.141722876375
2023-04-14,Europe,Wearables,Smartwatch B,451,96.43297541039762,43491.27191008932
2023-04-14,Europe,Wearables,Fitness Tracker,131,114.52788001677695,15003.15228219778
2023-04-14,Asia Pacific,Smartphones,Model A,27,187.27023886072234,5056.296449239503
2023-04-14,Asia Pacific,Smartphones,Model B,23,137.69760998772773,3167.0450297177376
2023-04-14,Asia Pacific,Smartphones,Model C,13,158.09632112178872,2055.2521745832532
2023-04-14,Asia Pacific,Smartphones,Model D,26,148.44713201516146,3859.625432394198
2023-04-14,Asia Pacific,Laptops,Laptop A,31,542.1504169629342,16806.66292585096
2023-04-14,Asia Pacific,Laptops,Laptop B,67,1286.960726985409,86226.3687080224
2023-04-14,Asia Pacific,Laptops,Laptop C,115,1499.0907677973107,172395.43829669073
2023-04-14,Asia Pacific,Tablets,Tablet A,78,519.920398621424,40553.791092471074
2023-04-14,Asia Pacific,Tablets,Tablet B,30,722.4357839913173,21673.07351973952
2023-04-14,Asia Pacific,Tablets,Tablet C,73,667.0373686119269,48693.72790867066
2023-04-14,Asia Pacific,Tablets,Tablet D,22,356.6761084168735,7846.874385171217
2023-04-14,Asia Pacific,Wearables,Smartwatch A,283,142.3898010630003,40296.31370082909
2023-04-14,Asia Pacific,Wearables,Smartwatch B,164,183.01015879188566,30013.666041869248
2023-04-14,Asia Pacific,Wearables,Fitness Tracker,354,129.01217786450692,45670.31096403545
2023-04-14,Latin America,Smartphones,Model A,40,225.21190628856584,9008.476251542634
2023-04-14,Latin America,Smartphones,Model B,15,262.81365747733616,3942.2048621600425
2023-04-14,Latin America,Smartphones,Model C,30,284.9417984091141,8548.253952273422
2023-04-14,Latin America,Smartphones,Model D,8,157.587549634283,1260.700397074264
2023-04-14,Latin America,Laptops,Laptop A,121,1031.8909576590997,124858.80587675107
2023-04-14,Latin America,Laptops,Laptop B,54,1257.6576166029724,67913.51129656051
2023-04-14,Latin America,Laptops,Laptop C,91,620.0027496168881,56420.25021513682
2023-04-14,Latin America,Tablets,Tablet A,44,538.6035339093041,23698.555492009382
2023-04-14,Latin America,Tablets,Tablet B,79,675.330219893211,53351.08737156367
2023-04-14,Latin America,Tablets,Tablet C,93,746.3675044235631,69412.17791139137
2023-04-14,Latin America,Tablets,Tablet D,93,624.4728750397408,58075.97737869589
2023-04-14,Latin America,Wearables,Smartwatch A,51,190.76930796870033,9729.234706403717
2023-04-14,Latin America,Wearables,Smartwatch B,51,198.3013314718691,10113.367905065325
2023-04-14,Latin America,Wearables,Fitness Tracker,366,62.19186572613316,22762.222855764736
2023-04-14,Middle East & Africa,Smartphones,Model A,23,245.32095287553253,5642.3819161372485
2023-04-14,Middle East & Africa,Smartphones,Model B,21,225.93453037197747,4744.625137811527
2023-04-14,Middle East & Africa,Smartphones,Model C,20,190.88195025629278,3817.639005125856
2023-04-14,Middle East & Africa,Smartphones,Model D,49,166.38125697949934,8152.681591995468
2023-04-14,Middle East & Africa,Laptops,Laptop A,181,1325.6086725075938,239935.16972387448
2023-04-14,Middle East & Africa,Laptops,Laptop B,196,1303.1241661790386,255412.33657109158
2023-04-14,Middle East & Africa,Laptops,Laptop C,152,774.9693664529491,117795.34370084826
2023-04-14,Middle East & Africa,Tablets,Tablet A,85,271.860159146531,23108.113527455134
2023-04-14,Middle East & Africa,Tablets,Tablet B,45,330.0119862232356,14850.539380045602
2023-04-14,Middle East & Africa,Tablets,Tablet C,81,482.7826410539049,39105.3939253663
2023-04-14,Middle East & Africa,Tablets,Tablet D,50,630.9427969887706,31547.139849438532
2023-04-14,Middle East & Africa,Wearables,Smartwatch A,490,193.76755346786874,94946.10119925567
2023-04-14,Middle East & Africa,Wearables,Smartwatch B,359,94.68144972841901,33990.640452502426
2023-04-14,Middle East & Africa,Wearables,Fitness Tracker,125,109.69359159436539,13711.698949295673
2023-04-15,North America,Smartphones,Model A,21,170.0077802771906,3570.1633858210025
2023-04-15,North America,Smartphones,Model B,35,124.78783885288789,4367.574359851076
2023-04-15,North America,Smartphones,Model C,9,167.39295756936596,1506.5366181242937
2023-04-15,North America,Smartphones,Model D,13,113.40561580750455,1474.273005497559
2023-04-15,North America,Laptops,Laptop A,13,1060.7117391513182,13789.252608967136
2023-04-15,North America,Laptops,Laptop B,16,621.6181568196494,9945.89050911439
2023-04-15,North America,Laptops,Laptop C,33,1163.063049129192,38381.08062126333
2023-04-15,North America,Tablets,Tablet A,17,257.5734529679539,4378.748700455217
2023-04-15,North America,Tablets,Tablet B,43,774.3901107743312,33298.77476329624
2023-04-15,North America,Tablets,Tablet C,23,667.9773214332677,15363.478392965157
2023-04-15,North America,Tablets,Tablet D,90,336.508977844787,30285.80800603083
2023-04-15,North America,Wearables,Smartwatch A,395,51.654212640335054,20403.413992932346
2023-04-15,North America,Wearables,Smartwatch B,223,178.48578535390035,39802.33013391978
2023-04-15,North America,Wearables,Fitness Tracker,94,80.47309057849522,7564.47051437855
2023-04-15,Europe,Smartphones,Model A,48,223.15526293953045,10711.452621097462
2023-04-15,Europe,Smartphones,Model B,18,297.8368328732192,5361.062991717945
2023-04-15,Europe,Smartphones,Model C,27,109.60046052602586,2959.212434202698
2023-04-15,Europe,Smartphones,Model D,12,148.5772473249578,1782.9269678994935
2023-04-15,Europe,Laptops,Laptop A,198,1186.2499358575074,234877.48729978644
2023-04-15,Europe,Laptops,Laptop B,190,598.4375490009908,113703.13431018825
2023-04-15,Europe,Laptops,Laptop C,141,602.4003497960013,84938.44932123617
2023-04-15,Europe,Tablets,Tablet A,17,722.5350742806836,12283.096262771622
2023-04-15,Europe,Tablets,Tablet B,53,394.11794850688335,20888.251270864817
2023-04-15,Europe,Tablets,Tablet C,51,479.522785217821,24455.66204610887
2023-04-15,Europe,Tablets,Tablet D,92,510.80140183795066,46993.72896909146
2023-04-15,Europe,Wearables,Smartwatch A,236,134.83464883519315,31820.977125105583
2023-04-15,Europe,Wearables,Smartwatch B,427,74.39424444735756,31766.34237902168
2023-04-15,Europe,Wearables,Fitness Tracker,145,106.89481890082811,15499.748740620076
2023-04-15,Asia Pacific,Smartphones,Model A,5,258.44446944878575,1292.2223472439287
2023-04-15,Asia Pacific,Smartphones,Model B,42,240.87721570347526,10116.843059545961
2023-04-15,Asia Pacific,Smartphones,Model C,10,196.86858045442497,1968.6858045442498
2023-04-15,Asia Pacific,Smartphones,Model D,22,155.54312784811452,3421.9488126585193
2023-04-15,Asia Pacific,Laptops,Laptop A,100,739.6098320282053,73960.98320282053
2023-04-15,Asia Pacific,Laptops,Laptop B,135,1424.612532332972,192322.69186495122
2023-04-15,Asia Pacific,Laptops,Laptop C,112,673.3892808413298,75419.59945422894
2023-04-15,Asia Pacific,Tablets,Tablet A,63,363.467864665299,22898.475473913837
2023-04-15,Asia Pacific,Tablets,Tablet B,48,281.6818642103068,13520.729482094726
2023-04-15,Asia Pacific,Tablets,Tablet C,90,796.0236728961049,71642.13056064944
2023-04-15,Asia Pacific,Tablets,Tablet D,97,211.83925740104317,20548.40796790119
2023-04-15,Asia Pacific,Wearables,Smartwatch A,129,154.15338334929066,19885.786452058495
2023-04-15,Asia Pacific,Wearables,Smartwatch B,437,176.73711275273797,77234.11827294649
2023-04-15,Asia Pacific,Wearables,Fitness Tracker,265,151.76953236157408,40218.92607581713
2023-04-15,Latin America,Smartphones,Model A,29,202.20095270891738,5863.827628558604
2023-04-15,Latin America,Smartphones,Model B,2,109.09292544098517,218.18585088197034
2023-04-15,Latin America,Smartphones,Model C,5,269.43149140062155,1347.1574570031078
2023-04-15,Latin America,Smartphones,Model D,23,217.82326876553245,5009.935181607247
2023-04-15,Latin America,Laptops,Laptop A,196,1048.1200649818184,205431.5327364364
2023-04-15,Latin America,Laptops,Laptop B,97,1046.5160450172302,101512.05636667133
2023-04-15,Latin America,Laptops,Laptop C,117,600.0316710671538,70203.70551485699
2023-04-15,Latin America,Tablets,Tablet A,53,466.2876445880485,24713.24516316657
2023-04-15,Latin America,Tablets,Tablet B,53,256.99198698638725,13620.575310278524
2023-04-15,Latin America,Tablets,Tablet C,70,723.9463674447926,50676.245721135485
2023-04-15,Latin America,Tablets,Tablet D,29,573.5562779376139,16633.132060190805
2023-04-15,Latin America,Wearables,Smartwatch A,414,114.66230697252357,47470.19508662476
2023-04-15,Latin America,Wearables,Smartwatch B,469,117.13133531994114,54934.596265052394
2023-04-15,Latin America,Wearables,Fitness Tracker,344,154.29183520511157,53076.39131055838
2023-04-15,Middle East & Africa,Smartphones,Model A,21,155.00805178814667,3255.1690875510803
2023-04-15,Middle East & Africa,Smartphones,Model B,8,120.65869351052862,965.269548084229
2023-04-15,Middle East & Africa,Smartphones,Model C,27,121.43133938538469,3278.6461634053867
2023-04-15,Middle East & Africa,Smartphones,Model D,21,185.81955669711792,3902.210690639476
2023-04-15,Middle East & Africa,Laptops,Laptop A,12,675.2242923661153,8102.691508393384
2023-04-15,Middle East & Africa,Laptops,Laptop B,16,519.0992798417149,8305.588477467438
2023-04-15,Middle East & Africa,Laptops,Laptop C,142,1184.8036956458564,168242.1247817116
2023-04-15,Middle East & Africa,Tablets,Tablet A,19,776.0075943516312,14744.144292680992
2023-04-15,Middle East & Africa,Tablets,Tablet B,17,443.53265156283527,7540.055076568199
2023-04-15,Middle East & Africa,Tablets,Tablet C,11,202.78668985099327,2230.653588360926
2023-04-15,Middle East & Africa,Tablets,Tablet D,60,791.801637294852,47508.09823769112
2023-04-15,Middle East & Africa,Wearables,Smartwatch A,453,190.78832872659447,86427.1129131473
2023-04-15,Middle East & Africa,Wearables,Smartwatch B,428,131.14587588717004,56130.43487970877
2023-04-15,Middle East & Africa,Wearables,Fitness Tracker,359,62.0048854648905,22259.75388189569
2023-04-16,North America,Smartphones,Model A,5,243.99784620654486,1219.9892310327243
2023-04-16,North America,Smartphones,Model B,26,205.73717073576393,5349.166439129862
2023-04-16,North America,Smartphones,Model C,41,185.75028166827087,7615.761548399106
2023-04-16,North America,Smartphones,Model D,34,205.16992725276265,6975.77752659393
2023-04-16,North America,Laptops,Laptop A,104,1479.2482787019853,153841.82098500646
2023-04-16,North America,Laptops,Laptop B,180,1427.642705508595,256975.68699154712
2023-04-16,North America,Laptops,Laptop C,71,1385.9236704168034,98400.58059959304
2023-04-16,North America,Tablets,Tablet A,22,724.5093399763721,15939.205479480186
2023-04-16,North America,Tablets,Tablet B,5,574.5742404699618,2872.8712023498088
2023-04-16,North America,Tablets,Tablet C,27,702.0264323500769,18954.713673452075
2023-04-16,North America,Tablets,Tablet D,6,242.48882083145872,1454.9329249887523
2023-04-16,North America,Wearables,Smartwatch A,59,155.8151277641827,9193.09253808678
2023-04-16,North America,Wearables,Smartwatch B,35,178.23754378396566,6238.314032438798
2023-04-16,North America,Wearables,Fitness Tracker,368,94.47642502131967,34767.32440784564
2023-04-16,Europe,Smartphones,Model A,6,112.08938459705405,672.5363075823243
2023-04-16,Europe,Smartphones,Model B,2,213.03465124478748,426.06930248957497
2023-04-16,Europe,Smartphones,Model C,11,239.17767153571378,2630.9543868928517
2023-04-16,Europe,Smartphones,Model D,31,291.5408214012974,9037.76546344022
2023-04-16,Europe,Laptops,Laptop A,138,1458.0871875874227,201216.03188706434
2023-04-16,Europe,Laptops,Laptop B,46,1376.847774154112,63334.997611089144
2023-04-16,Europe,Laptops,Laptop C,185,792.4740332235574,146607.69614635812
2023-04-16,Europe,Tablets,Tablet A,16,710.6551293392868,11370.482069428588
2023-04-16,Europe,Tablets,Tablet B,91,324.1046228861368,29493.520682638446
2023-04-16,Europe,Tablets,Tablet C,38,585.5479494827244,22250.82208034353
2023-04-16,Europe,Tablets,Tablet D,43,706.6433673752394,30385.664797135298
2023-04-16,Europe,Wearables,Smartwatch A,446,53.61991680388304,23914.482894531833
2023-04-16,Europe,Wearables,Smartwatch B,449,64.33043114543557,28884.36358430057
2023-04-16,Europe,Wearables,Fitness Tracker,356,197.4862154708598,70305.09270762609
2023-04-16,Asia Pacific,Smartphones,Model A,10,131.98816047338573,1319.8816047338573
2023-04-16,Asia Pacific,Smartphones,Model B,47,228.18335492881508,10724.617681654308
2023-04-16,Asia Pacific,Smartphones,Model C,3,230.07311209908914,690.2193362972674
2023-04-16,Asia Pacific,Smartphones,Model D,10,245.32160423625498,2453.21604236255
2023-04-16,Asia Pacific,Laptops,Laptop A,55,1009.8740563064027,55543.07309685215
2023-04-16,Asia Pacific,Laptops,Laptop B,84,904.3746995708202,75967.47476394889
2023-04-16,Asia Pacific,Laptops,Laptop C,35,517.3259717556971,18106.4090114494
2023-04-16,Asia Pacific,Tablets,Tablet A,26,771.380830760664,20055.901599777266
2023-04-16,Asia Pacific,Tablets,Tablet B,73,324.9961506368249,23724.718996488216
2023-04-16,Asia Pacific,Tablets,Tablet C,77,313.75729410601565,24159.311646163205
2023-04-16,Asia Pacific,Tablets,Tablet D,22,604.5388698491192,13299.855136680624
2023-04-16,Asia Pacific,Wearables,Smartwatch A,22,196.58623475006735,4324.897164501482
2023-04-16,Asia Pacific,Wearables,Smartwatch B,410,98.45653769279036,40367.18045404405
2023-04-16,Asia Pacific,Wearables,Fitness Tracker,357,60.23987987832515,21505.637116562077
2023-04-16,Latin America,Smartphones,Model A,22,129.8191357342868,2856.0209861543094
2023-04-16,Latin America,Smartphones,Model B,9,180.86248624395176,1627.7623761955658
2023-04-16,Latin America,Smartphones,Model C,12,244.79685304963027,2937.5622365955633
2023-04-16,Latin America,Smartphones,Model D,40,104.79227702485396,4191.691080994158
2023-04-16,Latin America,Laptops,Laptop A,49,532.375377274408,26086.393486445995
2023-04-16,Latin America,Laptops,Laptop B,144,1053.7765625992483,151743.82501429177
2023-04-16,Latin America,Laptops,Laptop C,135,711.0383302086154,95990.17457816309
2023-04-16,Latin America,Tablets,Tablet A,6,684.5333305995806,4107.199983597484
2023-04-16,Latin America,Tablets,Tablet B,96,576.4634046092906,55340.4868424919
2023-04-16,Latin America,Tablets,Tablet C,25,464.31304639048795,11607.826159762199
2023-04-16,Latin America,Tablets,Tablet D,57,529.5507628267366,30184.393481123985
2023-04-16,Latin America,Wearables,Smartwatch A,284,145.12851153817866,41216.49727684274
2023-04-16,Latin America,Wearables,Smartwatch B,326,70.55895253048719,23002.218524938824
2023-04-16,Latin America,Wearables,Fitness Tracker,394,161.0778409426801,63464.66933141596
2023-04-16,Middle East & Africa,Smartphones,Model A,19,169.05489888371434,3212.0430787905725
2023-04-16,Middle East & Africa,Smartphones,Model B,11,274.60712030522734,3020.6783233575006
2023-04-16,Middle East & Africa,Smartphones,Model C,36,109.95805063754183,3958.489822951506
2023-04-16,Middle East & Africa,Smartphones,Model D,32,181.37282150785995,5803.9302882515185
2023-04-16,Middle East & Africa,Laptops,Laptop A,197,528.9805902499762,104209.17627924531
2023-04-16,Middle East & Africa,Laptops,Laptop B,151,1297.2395750228002,195883.17582844282
2023-04-16,Middle East & Africa,Laptops,Laptop C,60,1186.9560692277907,71217.36415366744
2023-04-16,Middle East & Africa,Tablets,Tablet A,38,655.3591691688089,24903.648428414737
2023-04-16,Middle East & Africa,Tablets,Tablet B,5,462.56937724301,2312.8468862150503
2023-04-16,Middle East & Africa,Tablets,Tablet C,46,311.572067234616,14332.315092792336
2023-04-16,Middle East & Africa,Tablets,Tablet D,88,663.965733600089,58428.98455680784
2023-04-16,Middle East & Africa,Wearables,Smartwatch A,119,90.12677860308,10725.08665376652
2023-04-16,Middle East & Africa,Wearables,Smartwatch B,282,184.3374784986772,51983.16893662697
2023-04-16,Middle East & Africa,Wearables,Fitness Tracker,197,61.4929720894473,12114.115501621118
2023-04-17,North America,Smartphones,Model A,8,260.4125118621606,2083.300094897285
2023-04-17,North America,Smartphones,Model B,14,267.4654867649036,3744.51681470865
2023-04-17,North America,Smartphones,Model C,11,190.77065113701047,2098.4771625071153
2023-04-17,North America,Smartphones,Model D,33,294.78811671465144,9728.007851583498
2023-04-17,North America,Laptops,Laptop A,97,1017.9649511213889,98742.60025877472
2023-04-17,North America,Laptops,Laptop B,71,1079.2678295751994,76628.01589983916
2023-04-17,North America,Laptops,Laptop C,92,1170.2636868275918,107664.25918813844
2023-04-17,North America,Tablets,Tablet A,60,677.3848069312739,40643.08841587644
2023-04-17,North America,Tablets,Tablet B,26,363.51870142412406,9451.486237027226
